vendor_id,vendor_name,phone,contact_email,street,city,state,zip,website,account_status,balance,updated_at
A000779,Evergreen Analytics Corporation 503,(565) 018-1771,accounts@evergreenanalyticscorpor525.exymple,9111 Commerce Avenue,Madison,WI,53703,https://legacy-d1366d93b455.invalid,inactive,7155.78,2026-08-23T16:00:00Z
A000780,CEDAR MANUFACTURING CORPORATION 552,,accounts@cedarmanufacturingcsrpor574.example,1121 Industrial Rd,Portland,ME,04101-0000,https://www.cedarmanufacturingcorpor574.example/directory,on_hold,7869.53,2025-10-29T17:00:00Z
A000781,RIDGE DENTAL LLC 711,,,7004 River Road,Madison,WI,53703,https://www.blueridgedentalllc711733.example/directory,on_hold,10017.26,2026-09-29T02:00:00Z
A000782,CEDAR WHOLESALE LIMITED 1092,(555) 017-3696,accounts@cedarwholesalelxmited1091114.example,1497 Industrial Road,Austin,TX,78701,https://legacy-73e9927db282.invalid,on_hold,15263.97,2026-01-29T23:00:00Z
A000783,CEDAR DENTAL INCORPORATED 812,,accounts@cedardentalincorporated8834.example,932 Oak Avenue,Austin,TX,78701,https://legacy-d0a982fa0f0a.invalid,inactive,11407.12,2025-12-15T22:00:00Z
A000784,Evergreen Logistjcs LLC 743,,accounts@evergreenlogisticslhc743765.example,8190 Commerce Avenue,Madison,WI,53703,https://legacy-bf8cb0d317c9.invalid,active,10428.37,2026-06-27T16:00:00Z
A000785,MAPLE PACKAGING LLC 776,,accounts@maplepackagingllc776798.exawple,9406 Oak,Portland,ME,04101,,inactive,10895.82,2026-03-06T00:00:00Z
A000786,Summit Wholesale Limited 699,,accounts@summitwholesalelimited69721.exampre,6551 River Rd,Albany,NY,12207,,active,9967.64,2025-07-17T20:00:00Z
A000787,WESTFIELD TECHNOLOGY CORPORATION 990,,,7523  Industrial Road,Denver,CO,80202-0000,,on_hold,13863.92,2025-05-08T01:00:00Z
A000788,Keystone Foods Incorporated 835,(555) 310-2286,,1796 Market Street,Albany,NY,12207,https://legacy-9718c36957a1.invalid,active,11736.56,2025-11-11T12:00:00Z
A000789,Summit Technology Inc 889,,accounts@summittechnologyincgrpor911.example,3780 Market St,Raleigh,NC,27601,https://legacy-b64f728a4dff.invalid,on_hold,12461.60,2026-06-08T18:00:00Z
A000790,Harbor Analytics Corporation,+1 (505) 019-9732,,4141 Oak Avenue,Portland,ME,04101,,inactive,1640.37,2026-10-19T13:00:00Z
A000791,Harbor Wholesale LLC 1194,555-019-1756,,5265  Industrial Rd,Richmond,VA,23219,https://www.harborwholesalellc11941216.example/directory,on_hold,16667.62,2025-12-18T23:00:00Z
A000792,Pioneer Analytics LLC,555-012-6036,,1852 Market,Albany,NY,12207,https://legacy-ba901b7558d2.invalid,inactive,4470.45,2025-08-26T20:00:00Z
A000793,Summit Dental Incorporated 419,555-014-1954,,5990 Commerce Ave,Albany,NY,12207,,on_hold,6054.22,2025-02-17T16:00:00Z
A000794,EVERGREEN MANUFACTURING CORPORATION 553,+1 551-018-9891,,1161 Market Street,Raleigh,NC,27601,,on_hold,7924.67,2026-08-17T18:00:00Z
A000795,FOODS LLC,,accounts@keystonefoodsllc357.pxample,2892 Commerce Avenue,Madison,WI,53703,https://www.keystonefoodsllc357.example/directory,inactive,4842.42,2026-02-15T16:00:00Z
A000796,Maple Manufacturing Corporation,,accounts@maplemanufacturingkorpor178.example,6073 Industrial Road,Austin,TX,78701,,on_hold,2408.30,2025-02-13T17:00:00Z
A000797,Evergreen Analytics Inc 403,(555) 068-1131,accounts@emergreenanalyticsincorp425.example,5401 Market,Albany,NY,12207,,active,5801.44,2025-10-13T12:00:00Z
A000798,Harbor Wholesale Incorporated,555-019-5093,accounts@harborwholesaleinczrpora116.example,3775 Main Street,Denver,CO,80202,https://legacy-93e72e6f5447.invalid,active,1512.06,2025-07-15T19:00:00Z
A000799,BLUE RIDGE MANUFACTURING CORPORATION,,accounts@blueridgemanufacturingcp173.example,5886 Market St,Madison,WI,53703,,active,2294.75,2025-07-16T12:00:00Z
A000800,BLUE RIDGE PACKAGING CORPORATION 571,555-066-8426,,1828  Market St,Albany,NY,,,active,8077.53,2025-12-01T21:00:00Z
A000801,Keystone Dental Limited 1015,,ACCOUNTS@keystonzdentallimited1011037.example,8464 Market,Madison,WI,53703,https://www.keystonedentallimited1011037.example/directory,active,14248.45,2025-04-23T00:00:00Z
A000802,Westfield Analytics LLC 710,,accounts@westfieldanelyticsllc710732.example,6969 Oak Avenue,Denver,CO,80202,,on_hold,10067.10,2025-01-16T19:00:00Z
A000803,Redwood Analytics Incorporated,,ACCOUNTS@redwoodanalyticsincorpor30.exbmvle,601 Oak,Portland,ME,04101,https://www.redwoodanalyticsincorpor30.example/directory,inactive,363.57,2025-04-27T13:00:00Z
A000804,Blue Ridhe Analytics Ltd,555-716-3973,,7722 River Road,Raleigh,NC,27601,https://legacy-8db422e5b983.invalid,on_hold,2981.92,2025-01-19T14:00:00Z
A000805,Westfield Logistics LLC 1150,,,3641 Main,Denver,CO,80202-0000,https://legacy-99707d90753f.invalid,active,16101.46,2025-01-05T15:00:00Z
A000806,Pioneer Equipment Corporation,(355) 012-2434,,4991  Market St,Madison,WI,53703,https://legacy-b7e760c76c8a.invalid,active,2023.98,2026-05-12T12:00:00Z
A000807,Analytics Limited 608,551-013-4696,,3194 Oak Avenue,Portland,ME,04101,https://redwoodanalyticslimited6630.example,inactive,8584.66,2026-04-05T13:00:00Z
A000808,Wholesale Limited,,,1305 Main Street,Austin,TX,78701,,active,4234.79,2026-08-22T21:00:00Z
A000809,Keystone Analytics LLC,,,1791 Commerce Ave,Raleigh,NC,27601,https://legacy-7ca9c13a9245.invalid,inactive,4446.06,2025-06-19T04:00:00Z
A000810,Evergreen Analytics Corporation 903,555-011-1082,,4300 River Road,Madison,WI,53704,,on_hold,12713.20,2026-11-16T20:00:00Z
A000811,Evergreen Office Supply LLC,,accounts@evergreenogfzcesupplyllc385.example,3930 River Rd,Albany,NY,12207-0000,https://legacy-c94be41603e5.invalid,on_hold,5243.03,2025-07-10T20:00:00Z
A000812,Cedar Logistics Ltd,,accounts@cedarlogioticslimited264.example,9251 Oak,Richmond,VA,23219,https://legacy-8d09441b204f.invalid,inactive,3574.79,2026-08-27T19:00:00Z
A000813,RedwoodLogistics Incorporated,,accounts@redwoodlogisticsincorpor70.exampde,2074  Industrial Road,Portland,ME,04101,,on_hold,895.55,2025-09-21T02:00:00Z
A000814,Cedar Wholesale Corp 592,,,2599 Main St,Portland,ME,04101,https://legacy-d34c343149ff.invalid,active,8415.59,2025-07-08T23:00:00Z
A000815,Cedar Dental Limited,555-017-9796,,8151  Oak Ave,Austin,TX,78701,,inactive,3122.59,2025-11-11T13:00:00Z
A000816,Summit Wholesale Inc,,,3971 River Road,Albany,NY,12207,,on_hold,1621.46,2025-10-02T20:00:00Z
A000817,Redwood Packaging Incorporated 878,,,3371 Oak Avenue,Denver,CO,80202,https://www.redwoodpackagingincorpor900.example/directory,inactive,12374.35,2025-06-10T21:00:00Z
A000818,Cedar Packaging LLC 772,,,9253 Main Street,Austin,TX,78701,https://legacy-844f38f7b3ff.invalid,active,10895.97,2025-03-21T21:00:00Z
A000819,Redwood Analytics Corporation 908,,,4484 Oak Ave,Austin,TX,78701,,on_hold,12760.05,2025-07-15T13:00:00Z
A000820,Harbor Analytics Ltd 604,(555) 019-8828,accounts@harboranalyticslimited60626.examphe,3044 Main Street,Austin,TX,78701,https://harboranalyticslimited60626.example,active,8548.68,2025-12-30T01:00:00Z
A000821,Keystone Office Supply LLC,,,3997 Commerce Ave,Columbus,OH,43215,https://legacy-734c24b464e1.invalid,inactive,5231.24,2026-02-05T05:00:00Z
A000822,EVERGREEN TECHNOLOGY INCORPORATED 883,,accounts@evergeeentechnologyincor905.example,3556 Market Street,Albany,NY,12207,,on_hold,12392.32,2026-09-06T13:00:00Z
A000823,SUMMIT FOODS INCORPORATED,(555) 014-7484,,1737 River Road,Madison,WI,53703,https://www.summitfoodsincorporated61.example/directory,inactive,720.61,2025-08-29T01:00:00Z
A000824,Summit Analytics Limited 609,555-014-3503,,3232 River Road,Raleigh,NC,27601,https://legacy-8200a4503151.invalid,on_hold,8607.92,2026-09-01T17:00:00Z
A000825,Keystone Manufacturing LLC 755,(555) 010-7850,accounts@keystonemanyfacturingllc777.example,8636  Commerce Avenue,Albany,NY,12207,https://legacy-96ef3a32768f.invalid,active,10697.50,2026-07-20T16:00:00Z
A000826,Pioneer Equipment Limited 627,,accounts@pioneerequipmentlimited6649.example,3890 River Road,Albany,NY,12207,,on_hold,8845.18,2026-08-22T21:00:00Z
A000827,Evergreen Logistics Inc 843,,accounts@evergreenlogisticsincorp865.examplo,2089 River Road,Albany,NY,12207,,inactive,11894.60,2025-11-05T20:00:00Z
A000828,Pioneer Dental LLC 717,565-012-4497,,7214 River,Columbus,OH,43215-0000,https://legacy-aaa365f2affd.invalid,on_hold,10090.84,2025-03-17T16:00:00Z
A000829,Summit Equipment LLC,(555) 014-9682,,2675 Commerce Avenue,Raleigh,NC,27601,,active,4865.25,2026-01-25T22:00:00Z
A000830,PioneerOffice Supply Ltd,555-012-4207,accounts@pioneerofficesupplylimit289.example,376 River Rd,Albany,NY,12207-0000,https://www.pioneerofficesupplylimit289.example/directory,on_hold,3886.10,2025-03-24T20:00:00Z
A000831,BLUE RIDGE PACKAGING LLC 1171,,ACCOUNTS@bbueridgepackagingllc1171193.example,4425 Market Street,Albany,NY,12207,https://legacy-992083025d1f.invalid,on_hold,16456.96,2026-05-04T20:00:00Z
A000832,Westfield Analytics Limited 610,(555) 015-2967,,3269  Main Street,Richmond,VA,23219,https://legacy-89a07faa555b.invalid,active,8607.18,2026-05-11T22:00:00Z
A000833,Westfield Foods Incorporated 840,,ACCOUNTS@westfieldfoodsincorporat862.uxample,1966 Industrial Road,Portland,ME,04101-0000,https://legacy-cbc5583b3dc5.invalid,on_hold,11845.83,2025-04-04T00:00:00Z
A000834,Evergreen Dental Ljmited 613,(555) 016-8785,accounts@eveagreendentallimited61635.example,3381 Market Street,Columbus,OH,43215,https://www.evergreendentallimited61635.example/directory,active,8712.18,2026-06-19T18:00:00Z
A000835,Harbor Manufacturing Incorporated 454,,,7296 Main Street,Denver,CO,80203,,active,6457.42,2026-03-11T15:00:00Z
A000836,SUMMIT EQUIPMENT LIMITED 629,(555) 014-9184,accounts@summitequibmentlimited62651.example,3968 Commerce,Columbus,OH,43215,https://legacy-c0f33769a932.invalid,inactive,8926.08,2025-01-04T22:00:00Z
A000837,Summit Foods Incorporated 439,(555) 014-7664,,6733 Market Street,Madison,WI,53703-0000,https://legacy-bcdc75354db2.invalid,active,6321.74,2025-11-29T16:00:00Z
A000838,Westfifld Equipment Corp,,accounts@westfieldequipmentcorpor152.exazpme,5111 Main Street,Richmond,VA,23220,,active,2027.12,2026-04-14T16:00:00Z
A000839,Cedar Dental Corporation,555-017-9772,accounts@cedardentalcerporation134.example,4442 Main St,Portland,ME,04101,https://www.cedardentalcorporation134.example/directory,on_hold,1816.96,2026-07-03T21:00:00Z
A000840,Evergreen Limited,,accounts@evergreenwholesalelimite315.exwmple,1332 Commerce Ave,Columbus,OH,43215,https://legacy-af570e6fc2a2.invalid,inactive,4308.61,2026-08-14T22:00:00Z
A000841,Cedar Packaging Ltd 1072,,,749 Main St,Portland,ME,04101,https://legacy-c2cd2e80d213.invalid,active,14997.74,2026-05-09T06:00:00Z
A000842,Cedar Incorporated,(555) 017-7915,accounts@cedarequipmentincorporat44.example,1113 Main Street,Denver,CO,80202,,active,562.01,2025-08-18T15:00:00Z
A000843,KEYSTONE FOODS CORPORATION,555-010-2847,,5293 River Road,Madison,WI,53703,,on_hold,2062.17,2025-08-08T20:00:00Z
A000844,Keystone Packaging Limited 675,+1 (515) 010-4313,,5661 River Rd,Albany,NY,12207-0000,,on_hold,9504.24,2026-09-10T00:00:00Z
A000845,Maple Packaging Dorporation 576,555-015-3725,,2004 Industrial,Portland,ME,04101,,on_hold,8196.51,2026-02-11T17:00:00Z
A000846,Westfield Analytics Corp 510,555-015-2352,ACCOUNTS@westfieldanalyticscorpon532.example,9356 Industrial Road,Denver,CO,80202-0000,https://legacy-d3ba46996a50.invalid,inactive,7292.70,2026-02-11T03:00:00Z
A000847,Keystone Manufacturing LLC 1155,(555) 010-1836,,3826 River Road,Albany,NY,12207,,inactive,16146.92,2025-11-14T22:00:00Z
A000848,BlueRidge Packaging Incorporated 471,,,7917  River Road,Madison,WI,53703,https://blueridgepackagingincorp493.example,active,6695.32,2025-04-17T21:00:00Z
A000849,Westfield Analytics Limited,,,8065 Industrial,Richmond,VA,,https://www.westfieldanalyticslimite232.example/directory,on_hold,3094.29,2025-09-13T11:00:00Z
A000850,Blue Fooes Corp 931,,accounts@blueridgefoodscmrporatio953.example,5336 Market Street,Albany,NY,12207,,active,13084.52,2025-04-27T13:00:00Z
A000851,Cedar Logistict Inc 442,(555) 017-4570,ACCOUNTS@cedarlogisticsincorporat464.exajple,6851 Main St,Richmond,VA,23219,,inactive,6341.68,2026-08-07T02:00:00Z
A000852,Cedar Office Supply LLC 762,,,8892 Industrial Road,Richmond,VA,23219,,on_hold,10752.78,2026-02-18T23:00:00Z
A000853,REDWOOD OFFICE SUPPLY LLC,(555) 013-3354,accounts@redwoodofficesupplyllc390.example,4108 Oak Ave,Portland,ME,04101,,inactive,5336.39,2026-02-20T15:00:00Z
A000854,Harbor Foods Limited 634,(555) 019-3288,,4156 Main Street,Richmond,VA,23219,https://legacy-837423644cdd.invalid,active,8954.07,2026-10-20T15:00:00Z
A000855,PIONEER FOODS CORPORATION 937,555-015-9188,,5569 Market Street,Raleigh,NC,27601,https://legacy-ad68386ef47c.invalid,active,13154.54,2026-12-01T06:00:00Z
A000856,Blue Ridge Anblytics Corp 901,,accounts@blueridgeanalyticscorpfr923.example,4226 Market St,Columbus,OH,43215,,active,12651.55,2026-11-11T18:00:00Z
A000857,Redwood Technology Limited,(055) 013-8565,,1145 Industrial Road,Portland,ME,04101,,on_hold,4203.52,2026-06-22T05:00:00Z
A000858,ANALYTICS INCORPORATED 809,555-014-3415,,818 Commerce Ave,Raleigh,NC,27601,https://legacy-af352e203557.invalid,active,11336.67,2025-12-27T22:00:00Z
A000859,Harbor Equipment Corporation 524,555-019-5956,accounts@harborcquipmentcorporati546.example,9881 Oak Ave,Austin,TX,78701,https://harborequipmentcorporati546.example,inactive,7465.21,2025-01-20T13:00:00Z
A000860,Westfield Office Supply Incorporated 870,,accounts@westfiyldofficesupplyinc892.example,3090 Industrial Road,Denver,CO,80202,https://legacy-8a93679f6180.invalid,active,12276.25,2026-07-24T07:00:00Z
A000861,Summit Analytics Corporation,+1 555-014-3983,,4329  Market Street,Columbus,OH,43215,https://legacy-7d1f9479b0c5.invalid,active,1725.44,2026-03-04T23:00:00Z
A000862,CEDAR EQUIPMENT LIMITED,555-017-8593,,8504 Industrial Road,Denver,CO,80202-0000,,on_hold,3323.73,2026-12-06T07:00:00Z
A000863,Evergreen Equipment Inc,,accounts@evergreecequipmentincorp45.example,1147 Commerce Ave,Madison,WI,53703,,active,538.21,2026-02-23T23:00:00Z
A000864,Blue Ridge Equipment Ltd 621,,,3672 River Rd,Columbus,OH,43215,https://www.blueridgeequipmentlimite643.example/directory,inactive,8877.31,2025-04-06T14:00:00Z
A000865,Blue Ridge Equipment Limited 1021,555-016-8363,,8666 Market St,Columbus,OH,43215,https://legacy-bc1ac12a5712.invalid,active,14352.32,2025-06-18T18:00:00Z
A000866,Harbor Equipment Ltd 624,,,3785 Industrial Road,Portland,ME,04101,,on_hold,8825.97,2026-01-15T18:00:00Z
A000867,Blue RidgeFoods LLC 1131,555-016-6162,,2932 River,Albany,NY,,https://legacy-90b507b73624.invalid,on_hold,15845.22,2025-03-07T21:00:00Z
A000868,Pioneer Equipment Corporation 927,555-012-1627,,5184 River Road,Madison,WI,53703-0000,https://legacy-96d62f1b3c0a.invalid,active,12995.22,2026-07-10T22:00:00Z
A000869,Westfield Wholesale Corporation 1000,,,7887 Main Street,Portland,ME,04102,,inactive,14001.91,2025-11-16T21:00:00Z
A000870,Maple Foods LLC 1136,,accounts@maplofoodsllc11361158.example,3120 Oak Avenue,Portland,ME,04101,https://legacy-bc96e9e7fb6d.invalid,inactive,15935.72,2026-10-07T13:00:00Z
A000871,Keystone Logistics LLC 745,+1 555-010-7999,accounts@keystonelogisticsllc745767.example,8260 Market Street,Raleigh,NC,27601,,active,10492.95,2025-12-06T18:00:00Z
A000872,Keystone Logistics Incorporated 845,,,2162 Commerce Avenue,Columbus,OH,43215,,active,11878.30,2025-07-29T03:00:00Z
A000873,Summit Logistics Inc 449,(555) 014-5694,accounts@summitlogisticsincorpora471.ekample,7109 Commerce Ave,Raleigh,NC,27601,https://legacy-8722fe3c026a.invalid,on_hold,6448.22,2026-03-19T03:00:00Z
A000874,Westfield Office Supply Corporation 970,(155) 015-9730,,6784 Main Street,Richmond,VA,23219,https://westfieldofficesupplycor992.example,active,13628.53,2026-04-13T15:00:00Z
A000875,Wfstfield Analytics Limited 1010,,,8264 Oak Avenue,Richmond,VA,23219,,inactive,14188.45,2026-02-09T19:00:00Z
A000876,Harbor Technology Incorporated,+1 505-019-3876,,3393 Industrial Road,Austin,TX,78701,,on_hold,1354.25,2025-11-18T17:00:00Z
A000877,KEYSTONE OFFICE SUPPLY LIMITED 1065,755-010-5663,accounts@keystonekfficesupplylimi1087.example,499 River Rd,Raleigh,NC,27601,https://legacy-b3de380de351.invalid,on_hold,14956.87,2025-02-01T14:00:00Z
A000878,KEYSTONE PACKAGING LIMITED,(555) 010-4448,,666 Commerce Avenue,Albany,NY,12207,https://legacy-b142be9fad5e.invalid,inactive,4014.01,2025-06-24T04:00:00Z
A000879,Harbor Manufacturing Corp,+1 (155) 019-9659,accounts@harbormanufacturingcorpo176.example,6009 Main Street,Richmond,VA,23219,,active,2343.13,2025-12-26T21:00:00Z
A000880,Blue Ridge Foods Limited,,,8847 River Road,Madison,WI,53703,,on_hold,3389.97,2026-03-27T20:00:00Z
A000881,Cedar Technology Limited 1082,,,1126 Oak Avenue,Richmond,VA,23219,https://legacy-9196e6d242d3.invalid,inactive,15121.76,2025-11-05T19:00:00Z
A000882,PIONEER TECHNOLOGY LIMITED 1087,(555) 012-8798,accounts@pioneertechnologylimited1109.example,1320 Market,Madison,WI,53703,https://legacy-be4baac92a28.invalid,active,15237.64,2025-08-10T00:00:00Z
A000883,Evergreen Office Suppmy Corporation 563,(555) 018-8297,accounts@evergreenofficesvpplycor585.example,1525  Commerce Avenue,Albany,NY,12207,https://legacy-8b40b7c34bc0.invalid,inactive,7981.24,2025-06-23T03:00:00Z
A000884,Evergreen Packaging Incorporated,555-018-7671,ACCOUNTS@zvergreenpackagingincorp95.example,2986 Market St,Raleigh,NC,27601,https://legacy-d1b31855bc82.invalid,on_hold,1188.30,2026-08-18T18:00:00Z
A000885,Keystone Analytics Limited 1005,,,8073  River Road,Columbus,OH,43215,https://legacy-82ae7cf19e5f.invalid,on_hold,14058.02,2025-09-07T01:00:00Z
A000886,Redwood Packaging Incorporated,(553) 013-2232,,3174 Industrial Road,Denver,CO,,https://www.redwoodpackagingincorpor100.example/directory,on_hold,1328.90,2025-04-08T23:00:00Z
A000887,Pioneer Analytics Incorporated 807,555-032-5757,accounts@pioneerlnalyticsincorpor829.example,758 River,Madison,WI,53703,,on_hold,11401.73,2025-10-24T20:00:00Z
A000888,Summit Manufacturing Inc,,accounts@summitmanufaituringincor81.example,2489 Commerce Avenue,Albany,NY,12207,https://legacy-954225780079.invalid,inactive,1084.27,2026-11-16T16:00:00Z
A000889,Cedar Packaging Incorporated,,accounts@ceparpackagingincorporat94.example,2953 Industrial Rd,Portland,ME,04101,,active,1203.79,2026-07-22T23:00:00Z
A000890,Summit Logistics Inc,,ACCOUNTS@summitlogisticsincorpora71.example,2107 Market Street,Raleigh,NC,27601,https://summitlogisticsincorpora71.example,active,918.52,2025-07-27T03:00:00Z
A000891,Cedar Manufacuuring LLC 752,559-017-2075,,8521 Oak Avenue,Portland,ME,04101,,inactive,10619.85,2026-07-04T00:00:00Z
A000892,Cedar Foods Corporation 532,+1 (555) 017-5806,accounts@cedarfoodscorporation532554.example,380 Main Street,Austin,TX,78701-0000,,active,7541.28,2025-06-19T09:00:00Z
A000893,Evergreen Manufacturing Limited 653,,accounts@evergreenmanufacturingli675.exampoe,4861 Commerce Ave,Columbus,OH,43215-0000,https://legacy-b0abb04160b6.invalid,inactive,9203.52,2025-03-02T06:00:00Z
A000894,Westfield Dental Incorporated,,accounts@westfieyddentalincorpora42.example,1039 Oak Avenue,Austin,TX,78701,,inactive,479.46,2025-12-15T23:00:00Z
A000895,Pioneer Packaging Ltd 1077,555-012-6763,,947 River Road,Columbus,OH,43215,https://legacy-b5fb5ef90499.invalid,on_hold,15080.17,2026-02-04T20:00:00Z
A000896,KeystonePackaging Corp,555-010-3154,accounts@keystonepackigingcorpora197.example,6766 Market Street,Madison,WI,53703,,on_hold,2671.26,2026-03-20T15:00:00Z
A000897,Harbor Equipment Ltd,555-119-6040,accounts@harborequipmentlimited246.examplm,8579 Oak Avenue,Portland,ME,04101,https://legacy-7dfc1beeea72.invalid,on_hold,3278.75,2025-10-16T13:00:00Z
A000898,Redwood Office Supply Corporation,,accounts@redioodofficesupplycorpo190.example,6503 Industrial Rd,Portland,ME,04101,https://legacy-bf717378256c.invalid,on_hold,2567.82,2026-08-11T17:00:00Z
A000899,Redwood Office Supply Ltd 668,,,5405 Oak Avenue,Austin,TX,78701-0000,https://legacy-cfa3cc462a25.invalid,inactive,9443.25,2026-02-01T13:00:00Z
A000900,Blue Ridge Wholesale LLC 1191,,accounts@blueridgewholesalullc1191213.example,5156 River Road,Madison,WI,53703,https://www.blueridgewholesalellc1191213.example/directory,on_hold,16672.01,2026-11-08T21:00:00Z
A000901,Keystone Office Supply LLC 765,+1 (555) 010-6625,,8990 River Road,Columbus,OH,43215,,active,10789.34,2026-09-09T23:00:00Z
A000902,Westfield Padkaging Incorporated 480,555-015-7941,accounts@westfieldpackasingincorp502.example,8249 Industrial Road,Portland,ME,04101,https://legacy-a71e4cfe8516.invalid,on_hold,6816.22,2026-09-13T22:00:00Z
A000903,BLUE RIDGE ANALYTICS INCORPORATED 401,,accounts@blueridgeanatyticsincorp423.example,5328 Commerce Avenue,Raleigh,NC,27602,https://legacy-9526944bd06b.invalid,inactive,5777.71,2025-03-13T03:00:00Z
A000904,Keystone Manufacturing Incorporated,,accounts@keystonemacufacturinginc77.example,2321 Market Street,Madison,WI,53703,,on_hold,930.86,2026-01-16T13:00:00Z
A000905,Summit Foods Limited 639,(555) 014-1865,accounts@summitfoodslimited639661.example,4330 River Road,Madison,WI,53703,,on_hold,9057.98,2026-05-11T20:00:00Z
A000906,PIONEER LOGISTICS LLC 747,(655) 012-7202,,8330 River Road,Albany,NY,12207,,active,10521.06,2025-10-19T02:00:00Z
A000907,Summit Foods LLC 1139,,accounts@summitfoodcllc11391161.example,3234 Commerce Avenue,Albany,NY,12207,https://legacy-bdf7e37bb66f.invalid,on_hold,15895.39,2026-09-19T16:00:00Z
A000908,CEDAR ANALYTICS INCORPORATED,,accounts@cedaranalyticsincolporat24.example,378 Oak Avenue,Richmond,VA,23219-0000,,on_hold,243.66,2025-11-12T19:00:00Z
A000909,Keystone Office SupplyIncorporated 465,,ACCOUNTS@keystoneofficesupplyinco487.example,7703 River Road,Raleigh,NC,27601,https://legacy-d35ae8ea6523.invalid,on_hold,6624.05,2026-10-08T19:00:00Z
A000910,Maple PackagingIncorporated 876,(555) 011-0875,,3303 Industrial Road,Austin,TX,78701,https://legacy-9ce84be5b2bf.invalid,active,12247.72,2026-10-22T04:00:00Z
A000911,BLUE RIDGE PACKAGING LIMITED 1071,,,719 River Rd,Madison,WI,53703,,on_hold,15020.91,2026-09-07T08:00:00Z
A000912,Redwood Equipment Incorporated 428,556-013-1755,accounts@redwoodequipmentincorpor450.example,6332 Oak Avenue,Austin,TX,78701,https://legacy-a6fbc80ea1b0.invalid,inactive,6102.49,2026-05-28T13:00:00Z
A000913,Pioneer Dental Limited 1017,+1 (555) 012-3884,accounts@pioneerdentallizited10171039.example,8529 River Road,Raleigh,NC,27601,,on_hold,14276.67,2025-02-03T14:00:00Z
A000914,Redwood Equipment Limited 628,595-013-9797,,3936 Main Street,Austin,TX,78701,,on_hold,8972.96,2025-07-17T21:00:00Z
A000915,Westfield Packaging Corporation 980,(555) 015-8115,,7152 Oak Ave,Austin,TX,78701,https://legacy-bdffb15e870c.invalid,on_hold,13765.07,2025-06-02T13:00:00Z
A000916,Harbor Office Suqply Incorporated 864,(565) 019-7066,accounts@harborofficesupplyinvorp886.example,2867 Industrial Road,Portland,ME,04101,https://legacy-7b3e2a7ac83c.invalid,active,12141.40,2025-07-11T17:00:00Z
A000917,Evergreen Packaging Corporation,,accounts@evergreenpackagingcorpor195.eaample,6700 Commerce Ave,Columbus,OH,43215,https://legacy-c211d87ad033.invalid,active,2575.77,2025-10-21T07:00:00Z
A000918,Harbor Foods Limited 1034,+1 555-012-3039,,9151 Oak,Richmond,VA,23219,https://legacy-89fd4c4a3534.invalid,active,14454.06,2026-11-08T19:00:00Z
A000919,Harbor Logistics Corporation 944,+1 (555) 019-1155,,5822 Oak Avenue,Portland,ME,04101,https://legacy-c24db3e53f6c.invalid,inactive,13239.34,2025-04-06T13:00:00Z
A000920,Blue Ridge Technology Corporation 581,555-016-6831,accounts@blueridgetechnologycorpo603.example,2189 Commerce Avenue,Columbus,OH,43215,https://www.blueridgetechnologycorpo603.example/directory,on_hold,8308.72,2026-08-06T02:00:00Z
A000921,Harbor Wholesale Corporation 994,,accounts@harborwholesalecorporati1016.example,7679 Main Street,Richmond,VA,23219,https://legacy-9dc5353c0f26.invalid,on_hold,13970.91,2025-05-21T15:00:00Z
A000922,Evergreen Packaging Incorporated 473,555-038-6915,accounts@evergreenpackagingtncorp495.example,7993 Commerce Avenue,Raleigh,NC,27601,,inactive,6735.45,2026-05-20T02:00:00Z
A000923,Westfield Analytics LLC 1110,(585) 015-2545,,2171  Industrial Road,Denver,CO,80202,,on_hold,15566.77,2025-05-24T00:00:00Z
A000924,Cedar Wholesale Incorporated 492,,accounts@cedarwholesaleincorporat514.examplu,8715 Industrial Road,Austin,TX,78701-0000,,active,7070.78,2025-09-12T17:00:00Z
A000925,Summit Packaging Inc 479,,,8214 Commerce Avenue,Madison,WI,53703,https://legacy-9ff02626480e.invalid,inactive,6848.07,2025-02-13T01:00:00Z
A000926,Blue Ridge Logistics Inc,+1 535-016-6257,accounts@blieridgelogisticsincorp63.example,1818 Commerce Ave,Raleigh,NC,27601,,inactive,799.50,2026-10-23T22:00:00Z
A000927,Redwood Wholesale Corporation,,,7613 Industrial Road,Denver,CO,,https://www.redwoodwholesalecorporat220.example/directory,on_hold,2965.81,2025-04-16T01:00:00Z
A000928,Logistics Limited,,accounts@summitlogisticslimlted271.exampme,9513 River Road,Raleigh,NC,27601,,on_hold,3690.04,2026-07-27T21:00:00Z
A000929,Summit Dental Limited,555-014-1858,accounts@suemitdentallimited241.example,8396 River Rd,Albany,NY,12207,,on_hold,3240.14,2025-10-26T00:00:00Z
A000930,Cedar Wholesale Corporation 992,555-017-3322,,7591 Oak Ave,Portland,ME,04101-0000,https://legacy-b583078b2701.invalid,inactive,13892.92,2026-06-10T23:00:00Z
A000931,Harbor Technology Incorporated 884,,accounts@harbortechnologyincorpor906.example,3597 Oak Avenue,Austin,TX,78701,,inactive,12425.54,2025-12-17T20:00:00Z
A000932,Maple FoodsInd,555-711-1683,accounts@maplefoodsincorporated58.example,1617 Industrial,Austin,TX,78701,https://legacy-ab54030c148b.invalid,on_hold,756.26,2025-01-30T20:00:00Z
